wavelength,cool_giant,solar_dwarf,a_star,hot_star
1969.00436042121,2.97387568764425e-21,0.00155491572569944,0.604209732366755,0.449508762194993
1972.81016970617,3.32265993962441e-21,0.00153606348226766,0.597263347771261,0.456776709248934
1976.62333508674,3.68337693942375e-21,0.00153422489926871,0.589212155898861,0.456499950737669
1980.4438707812,4.06263487740178e-21,0.00155635222814475,0.578789667601293,0.443553878621722
1984.27179103535,4.48442739343684e-21,0.00159236415492725,0.568809373568677,0.429854460601425
1988.10711012251,4.98326499089942e-21,0.00164111797464474,0.561374551431738,0.4232556602076
1991.94984234357,5.50513624169022e-21,0.00169592561472177,0.554954933156983,0.4187474727398
1995.80000202709,6.102322352856e-21,0.00173943216378435,0.546751669874111,0.417347387693859
1999.65760352931,6.81792086090988e-21,0.00176768083070498,0.536157550051563,0.421040480294041
2003.52266123423,7.55451476220098e-21,0.00178902167409412,0.524570726151726,0.426758203375428
2007.39518955363,8.44975123261698e-21,0.00184888549703819,0.517831192593749,0.423134129353302
2011.27520292717,9.439723534893e-21,0.00193545686389372,0.514095323787168,0.413603407790153
2015.16271582241,1.05145470385501e-20,0.00196761932718958,0.508565860318848,0.409463789792161
2019.05774273487,1.18301929981716e-20,0.00186831307395128,0.499263951760461,0.417545463315642
2022.96029818809,1.32271831689477e-20,0.00170621792145609,0.487587185253166,0.431104192908551
2026.87039673368,1.47479617708175e-20,0.00177151994360311,0.491669595972832,0.429573767945686
2030.7880529514,1.63773365922161e-20,0.00201203895739853,0.508118182437979,0.416533832274079
2034.71328144914,1.80542233549086e-20,0.00224742710484982,0.525134634077179,0.404950727406208
2038.64609686308,1.99142435700655e-20,0.00239903647422547,0.540570108368688,0.404074653299242
2042.58651385766,2.18204296643711e-20,0.00251967019470776,0.556146064985484,0.407798107231779
2046.53454712566,2.43037226531589e-20,0.00260327938237166,0.558716637143708,0.405880425612854
2050.49021138827,2.73626768065415e-20,0.00264518270489401,0.548498003681146,0.39916103513841
2054.45352139514,3.0502843741089e-20,0.00268001036511118,0.53676216110547,0.392495226001206
2058.42449192442,3.35572241308283e-20,0.00270988694074465,0.529275951268858,0.392905103987991
2062.40313778282,3.66039837716622e-20,0.00273665483654911,0.522803418927113,0.396109892286545
2066.38947380567,4.01778850058757e-20,0.00277664919207064,0.529174476108338,0.400619234340223
2070.383514857,4.28071112837798e-20,0.00282509950068506,0.549865289604455,0.407480980977214
2074.38527582953,1.09355481817594e-19,0.00300493349176804,0.572282933325223,0.405676705349
2078.39477164479,2.2139302914997e-19,0.00334150787781062,0.584120024932927,0.392388790288205
2082.41201725315,0,0.00344172259424042,0.578019417427429,0.394709422378645
2086.43702763387,2.28718744014519e-17,0.00359979104932572,0.566782018578943,0.396334395096209
